neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
Centro,Universidad,40.4234773130954,-3.7044014228073596,Entire home/apt,48,1,29,3.32,46,251
Villaverde,Los Angeles,40.3560175361529,-3.69514720139496,Entire home/apt,60,5,7,0.53,1,338
Centro,Justicia,40.4213634021671,-3.6992052408352403,Private room,31,1,14,5.25,4,91
Centro,Embajadores,40.4126341309487,-3.7062398161956605,Entire home/apt,99,1,56,3.08,8,304
San Blas - Canillejas,Rejas,40.4481406483612,-3.5836304710523796,Entire home/apt,75,25,0,0.0,3,176
Centro,Universidad,40.4258030754775,-3.70326305948532,Entire home/apt,85,2,125,3.67,23,292
Salamanca,Castellana,40.429338840246295,-3.6808304932524196,Entire home/apt,201,3,6,0.4,77,6
Chamberí,Trafalgar,40.433949624579604,-3.70119203752402,Entire home/apt,60,2,5,0.42,2,245
Retiro,Pacífico,40.403065618396894,-3.6814146480942402,Private room,27,3,0,0.0,4,126
Centro,Sol,40.4182626466971,-3.70424311191552,Entire home/apt,75,3,40,1.64,2,305
Moncloa - Aravaca,Argüelles,40.4227493794888,-3.71519440491199,Entire home/apt,95,3,15,1.45,5,290
Centro,Embajadores,40.4139216561759,-3.70605871849222,Private room,40,1,10,3.3,1,226
Retiro,Pacífico,40.403838527961994,-3.6815817795494996,Private room,29,15,3,0.1,2,272
Centro,Palacio,40.411268401961,-3.7115982829107304,Entire home/apt,60,2,0,0.0,1,80
Carabanchel,Comillas,40.3968304192287,-3.7114522149424203,Entire home/apt,60,2,18,1.94,1,150
Centro,Justicia,40.423102335312,-3.69986436876211,Private room,24,2,67,6.81,3,74
Chamberí,Vallehermoso,40.4431370188034,-3.70447163669321,Entire home/apt,35,2,8,0.46,1,0
Centro,Embajadores,40.409398434433704,-3.69758420364835,Private room,34,2,4,0.67,2,316
Centro,Embajadores,40.4087969989296,-3.69884331873469,Private room,21,1,1,0.11,1,0
Centro,Embajadores,40.4110460853392,-3.7040576475149702,Entire home/apt,49,1,3,0.18,1,0
Centro,Sol,40.4138897025027,-3.70748880630699,Entire home/apt,65,1,77,5.51,10,331
Centro,Embajadores,40.409990904762296,-3.7054006366993097,Private room,40,3,2,0.11,2,358
Centro,Embajadores,40.4121681679331,-3.7049921680925797,Private room,32,1,4,0.59,8,356
Latina,Cármenes,40.3962245950613,-3.74168646698318,Entire home/apt,120,1,0,0.0,2,329
Carabanchel,Opañel,40.3866251912317,-3.71932621284847,Private room,16,2,10,0.64,2,281
Centro,Palacio,40.410917742910705,-3.7099347621046297,Private room,45,2,1,0.08,5,352
Moncloa - Aravaca,Argüelles,40.423680742540604,-3.71147585151511,Private room,22,2,1,0.16,29,365
Centro,Sol,40.4170901586066,-3.70664637336509,Entire home/apt,175,2,17,1.7,21,197
Chamberí,Trafalgar,40.429278872896106,-3.70264396022185,Entire home/apt,99,2,6,2.34,1,8
Centro,Embajadores,40.412288986465995,-3.69932769805956,Private room,30,7,0,0.0,38,280
Centro,Sol,40.4154074584641,-3.7068086089673704,Entire home/apt,80,2,109,4.68,7,268
Arganzuela,Chopera,40.3940483459347,-3.69476095295019,Private room,23,1,11,2.37,4,345
Chamberí,Trafalgar,40.435635716574,-3.70092414371847,Entire home/apt,95,2,3,0.14,145,316
Tetuán,Berruguete,40.4598855532736,-3.70313953874471,Private room,25,2,4,0.35,1,362
Centro,Cortes,40.4174647879873,-3.6985967981846897,Private room,600,2,0,0.0,1,365
Centro,Justicia,40.424537125190895,-3.6987753488268704,Entire home/apt,100,3,103,4.14,3,261
Salamanca,Guindalera,40.4360463616339,-3.6735607357404194,Private room,18,1,21,1.53,4,319
Centro,Embajadores,40.408901203713896,-3.7055874958604997,Entire home/apt,75,2,59,2.75,1,320
Retiro,Ibiza,40.4177185944019,-3.67452073067406,Entire home/apt,65,1,86,3.81,1,294
Chamberí,Gaztambide,40.436611511830705,-3.71346603063454,Private room,15,1,7,1.11,1,157
Chamartín,El Viso,40.45078084808979,-3.68788365580221,Private room,70,2,16,1.09,1,311
Chamberí,Almagro,40.4373539083595,-3.6993734302341497,Entire home/apt,50,6,3,0.26,1,29
Centro,Universidad,40.425114535093996,-3.70573546947969,Entire home/apt,70,2,4,0.37,1,0
Salamanca,Castellana,40.4355611565648,-3.6836767628696903,Entire home/apt,135,3,0,0.0,1,85
Centro,Embajadores,40.4058669983405,-3.70096948557736,Private room,22,1,53,2.27,1,357
Tetuán,Bellas Vistas,40.4502006936743,-3.7048121793176096,Entire home/apt,75,2,4,1.88,1,67
Centro,Cortes,40.4137809874217,-3.69566917904393,Entire home/apt,90,3,1,0.25,1,351
Ciudad Lineal,Quintana,40.437909496055106,-3.6423475806721095,Private room,21,1,0,0.0,2,178
Centro,Embajadores,40.4135759355895,-3.7030878626711,Entire home/apt,65,3,84,4.63,1,282
Ciudad Lineal,Ventas,40.4254137306361,-3.6505341415412005,Private room,25,1,6,0.29,2,365
Centro,Universidad,40.4229873856794,-3.70777448380191,Private room,27,1,101,4.33,10,268
Centro,Embajadores,40.413397880881604,-3.70177803390495,Entire home/apt,220,2,18,2.9,4,294
Centro,Sol,40.4145649286613,-3.70437376275824,Entire home/apt,77,10,15,0.31,51,301
Centro,Palacio,40.416677144122296,-3.71028413981223,Private room,31,1,88,3.92,2,234
Centro,Sol,40.4160123785504,-3.70369902316585,Entire home/apt,58,2,153,3.2,12,116
Moratalaz,Marroquina,40.4054477138811,-3.63780023707473,Private room,13,5,10,0.98,4,2
Centro,Palacio,40.410793466457896,-3.7109985807734596,Private room,35,2,6,0.35,3,357
Arganzuela,Palos de Moguer,40.4035137277168,-3.70012849636919,Entire home/apt,250,2,4,0.22,1,357
Centro,Justicia,40.4246443986946,-3.69664962484595,Private room,60,2,27,2.31,1,311
Centro,Embajadores,40.409571947980794,-3.6981633411550403,Private room,48,1,5,0.16,2,346
Centro,Justicia,40.4238210963651,-3.69763056215495,Entire home/apt,70,2,13,2.14,1,152
Centro,Embajadores,40.4096525160155,-3.7095118490319403,Private room,50,4,3,0.13,9,150
Salamanca,Guindalera,40.4342976325805,-3.67260728048602,Private room,18,2,3,3.0,1,25
Centro,Sol,40.4163545622765,-3.7079047533584304,Entire home/apt,95,2,35,4.91,1,78
Centro,Embajadores,40.4116422673008,-3.70030604344581,Private room,30,2,0,0.0,1,46
Arganzuela,Acacias,40.4026672911629,-3.70176060188614,Private room,20,3,7,0.79,1,0
Centro,Palacio,40.4133985180882,-3.70808233960707,Private room,35,1,6,0.63,1,355
Usera,Zofío,40.3795967161048,-3.7137474050807704,Private room,20,1,3,0.56,2,365
Centro,Universidad,40.4239183250397,-3.70284487886033,Entire home/apt,65,2,23,0.93,5,279
Chamberí,Arapiles,40.4382510969404,-3.71025641723361,Entire home/apt,50,30,1,0.39,1,275
Tetuán,Valdeacederas,40.4655943423163,-3.6986396315386703,Entire home/apt,75,3,1,0.06,15,68
Chamberí,Gaztambide,40.43108119389729,-3.71256885382797,Private room,25,1,33,1.69,3,282
Chamberí,Arapiles,40.4313838132698,-3.70954447096537,Private room,50,2,0,0.0,26,304
Centro,Embajadores,40.407049614014504,-3.7015003584595605,Private room,22,1,0,0.0,2,282
Centro,Cortes,40.4159778503913,-3.7010432988275803,Entire home/apt,125,2,167,5.24,23,233
Centro,Palacio,40.4104279010728,-3.70943660470286,Entire home/apt,113,5,7,0.19,51,324
Centro,Embajadores,40.4127108305398,-3.70728198980941,Entire home/apt,200,2,0,0.0,5,287
Chamberí,Vallehermoso,40.4393576620976,-3.71528503958198,Private room,40,1,7,1.21,2,326
Centro,Palacio,40.4131254008685,-3.71118738865506,Entire home/apt,62,3,156,4.47,2,282
Centro,Justicia,40.4212077034707,-3.69986349487908,Private room,20,1,0,0.0,1,0
Arganzuela,Palos de Moguer,40.4026818380755,-3.6932844820973902,Entire home/apt,60,2,7,2.5,1,140
Moratalaz,Pavones,40.4028919826841,-3.6314734021675403,Private room,35,1,0,0.0,1,89
Ciudad Lineal,Concepción,40.437269309299005,-3.64832656369151,Entire home/apt,52,2,31,1.58,1,334
Usera,Moscardó,40.386671776617604,-3.7122679891841,Private room,20,2,6,2.25,1,148
Chamberí,Trafalgar,40.4335204026414,-3.70225565271703,Entire home/apt,37,1,4,0.56,1,0
Centro,Justicia,40.422672561932394,-3.69461396865322,Entire home/apt,59,1,105,7.95,2,59
Centro,Sol,40.418798508510605,-3.70006242648364,Entire home/apt,68,3,43,1.03,9,316
Centro,Palacio,40.4119418735635,-3.71606324332318,Private room,40,2,14,2.5,1,54
Centro,Embajadores,40.413046004668104,-3.7007994805944904,Entire home/apt,59,2,2,0.66,67,113
Chamberí,Almagro,40.4341065518353,-3.69224853844482,Private room,35,3,0,0.0,2,74
Centro,Justicia,40.4245326528241,-3.70044999611214,Private room,49,5,2,0.04,3,328
Barajas,Casco Histórico de Barajas,40.4727956346355,-3.57771302223203,Private room,23,1,61,10.0,3,100
Arganzuela,Palos de Moguer,40.401941595307996,-3.69819369392267,Private room,30,2,14,4.62,1,229
Centro,Universidad,40.423564232217295,-3.70810114025697,Entire home/apt,89,2,3,0.54,9,322
Chamberí,Trafalgar,40.4356156412272,-3.69956158273745,Shared room,28,2,1,0.1,2,345
Salamanca,Lista,40.429658587813,-3.6757390367855205,Entire home/apt,64,2,4,1.0,1,62
Centro,Embajadores,40.4129279560836,-3.70102551616879,Entire home/apt,70,28,25,0.41,1,32
Centro,Embajadores,40.4066977697034,-3.70092154673249,Entire home/apt,65,3,25,1.43,8,318
Salamanca,Lista,40.431124043069794,-3.6729148542165695,Private room,25,2,57,3.25,1,10
Centro,Universidad,40.4260841670716,-3.70417524001551,Private room,35,1,22,0.82,1,312
Chamberí,Trafalgar,40.4327846337169,-3.70186029391389,Entire home/apt,145,2,7,2.14,1,326
Centro,Universidad,40.4262168540653,-3.70494512041926,Private room,20,1,0,0.0,1,33
Tetuán,Almenara,40.4715550717444,-3.69135165224934,Entire home/apt,54,2,8,0.24,26,228
Tetuán,Berruguete,40.4617566856673,-3.7082299545951303,Entire home/apt,58,2,45,1.77,1,278
Centro,Palacio,40.4135128965212,-3.71499354373241,Entire home/apt,84,6,3,0.49,10,141
Centro,Palacio,40.4116111463911,-3.71560571616163,Private room,70,1,1,0.19,1,94
Chamartín,Hispanoamérica,40.457668679545996,-3.68759102145307,Entire home/apt,100,1,6,3.75,1,276
Salamanca,Guindalera,40.43170894754871,-3.66561030045819,Private room,60,2,8,0.44,2,310
Centro,Universidad,40.4261427658854,-3.70834091175363,Private room,36,1,4,0.95,8,337
Centro,Universidad,40.4225552249422,-3.70130269718824,Entire home/apt,70,2,0,0.0,1,335
Tetuán,Cuatro Caminos,40.44729537610171,-3.70340274232221,Private room,22,3,15,1.14,2,353
Chamberí,Trafalgar,40.430969087941,-3.7024603136793197,Private room,29,1,69,3.37,1,337
Arganzuela,Acacias,40.402413416910704,-3.7029599076232795,Entire home/apt,45,3,0,0.0,1,73
Retiro,Jerónimos,40.4183324293207,-3.69041238969898,Entire home/apt,80,3,80,3.39,1,319
Centro,Embajadores,40.407903266023105,-3.70344440900371,Entire home/apt,55,2,63,8.4,1,327
Salamanca,Castellana,40.4360557556202,-3.68424382043352,Entire home/apt,90,3,2,0.95,3,291
Centro,Universidad,40.4278527097931,-3.7093325262321,Private room,25,1,35,8.61,1,275
Moratalaz,Vinateros,40.4056785993365,-3.64388112012546,Private room,25,4,0,0.0,1,90
Centro,Embajadores,40.410407105318,-3.6989234624333704,Entire home/apt,95,3,84,4.32,9,319
Puente de Vallecas,Portazgo,40.383752499075605,-3.6497796933360296,Private room,20,5,5,0.09,2,199
Ciudad Lineal,Concepción,40.4417165986009,-3.6483416253497603,Private room,24,1,13,1.06,1,362
Centro,Embajadores,40.4074834766746,-3.71019086766987,Entire home/apt,65,3,28,1.83,2,343
Centro,Embajadores,40.4086641559514,-3.69768419635299,Entire home/apt,46,2,22,3.1,1,41
Centro,Embajadores,40.40872059224,-3.70773012473386,Private room,35,1,29,2.49,3,341
Salamanca,Fuente del Berro,40.423267181155296,-3.6675001759450696,Entire home/apt,80,1,0,0.0,1,0
Arganzuela,Acacias,40.400965661309996,-3.7015463625959106,Private room,24,1,5,1.53,1,96
Barajas,Timón,40.4742297289277,-3.5827420028257597,Private room,18,7,2,0.09,1,365
Centro,Universidad,40.4267191280677,-3.7027490069791003,Entire home/apt,170,2,5,3.06,15,324
Chamberí,Almagro,40.4367908156393,-3.69912722094907,Entire home/apt,121,2,53,3.29,2,308
Centro,Cortes,40.417291881496,-3.69588535322502,Private room,32,1,15,1.88,14,356
Centro,Embajadores,40.4086747759281,-3.7034605374857996,Entire home/apt,63,3,1,1.0,2,328
Centro,Cortes,40.4142781928222,-3.7007993643723798,Entire home/apt,160,2,25,4.29,1,119
Chamberí,Trafalgar,40.4309823743523,-3.7005644522845,Entire home/apt,190,1,2,0.19,15,258
Latina,Puerta del Angel,40.4085770364334,-3.73621535396772,Entire home/apt,40,4,2,0.62,2,207
Moncloa - Aravaca,Argüelles,40.425840722398206,-3.71519279346789,Entire home/apt,39,3,4,0.34,44,249
Centro,Sol,40.4158029655098,-3.70282302827564,Entire home/apt,60,1,9,2.7,8,106
Chamberí,Trafalgar,40.4312791510114,-3.70034345492517,Entire home/apt,35,2,41,3.28,1,0
Centro,Sol,40.4163127789533,-3.70699108705868,Entire home/apt,120,2,40,4.29,1,225
Centro,Cortes,40.4149900477158,-3.7015154125681002,Entire home/apt,80,2,0,0.0,145,287
Centro,Sol,40.4200089962861,-3.7067970044413,Entire home/apt,60,2,14,1.31,1,124
Centro,Justicia,40.4211289368889,-3.69962018707173,Private room,20,1,69,2.82,5,315
Centro,Cortes,40.4107657116833,-3.69443657464426,Entire home/apt,50,2,20,2.83,2,146
Centro,Palacio,40.412218754562105,-3.7158009599070096,Entire home/apt,58,3,61,5.65,1,187
Chamberí,Arapiles,40.434769634658295,-3.70918045835269,Entire home/apt,40,21,18,1.72,12,93
Centro,Embajadores,40.4112133988181,-3.7064917418479904,Entire home/apt,60,2,47,1.53,1,325
Tetuán,Cuatro Caminos,40.4542416592695,-3.6921205100127703,Entire home/apt,80,3,17,1.9,3,304
Ciudad Lineal,Ventas,40.420474780319,-3.65754752807393,Private room,35,1,0,0.0,1,364
Chamberí,Trafalgar,40.43590967301971,-3.7026895887340703,Entire home/apt,80,2,5,0.71,1,135
Villaverde,Los Rosales,40.3496677607281,-3.6874739376270096,Shared room,11,1,4,0.42,8,245
Centro,Sol,40.419620396587796,-3.7038093002826695,Entire home/apt,120,2,23,0.48,3,281
Centro,Cortes,40.4136400778735,-3.69792273296297,Entire home/apt,500,2,16,0.47,8,341
Centro,Embajadores,40.412907074691404,-3.70686031780461,Entire home/apt,115,3,7,0.15,6,336
Centro,Universidad,40.4253639703796,-3.70703074245974,Entire home/apt,60,2,17,5.73,4,132
Arganzuela,Legazpi,40.387820586496,-3.69367293665515,Private room,49,1,2,0.71,1,268
Salamanca,Lista,40.4310660669417,-3.6726622621266096,Private room,30,2,1,0.11,1,136
Centro,Justicia,40.423379067948495,-3.69912521435457,Private room,62,3,3,0.16,3,299
Latina,Puerta del Angel,40.4128741274374,-3.72560912134682,Private room,25,1,1,0.57,1,91
Centro,Universidad,40.4253632660849,-3.7017646631536096,Entire home/apt,60,2,29,4.63,1,320
Chamberí,Rios Rosas,40.4457837625149,-3.70330123063323,Private room,26,3,26,1.95,2,288
Carabanchel,Opañel,40.387621080591394,-3.72772360868964,Private room,18,2,3,0.27,2,311
Ciudad Lineal,Ventas,40.421324839585,-3.6546817685470803,Private room,18,1,0,0.0,1,359
Fuencarral - El Pardo,Pilar,40.4824683097035,-3.7074605627125496,Private room,50,1,0,0.0,1,251
Centro,Cortes,40.413162784967206,-3.6995080939897003,Entire home/apt,55,2,0,0.0,2,31
Centro,Palacio,40.412782584547,-3.7122892399051404,Private room,28,7,0,0.0,17,311
Chamberí,Rios Rosas,40.4451672095721,-3.7036311114059,Entire home/apt,69,7,0,0.0,3,121
Centro,Embajadores,40.4109894082861,-3.6977024225180797,Entire home/apt,85,1,40,5.63,1,285
Chamberí,Trafalgar,40.4297575088855,-3.7025894196376004,Entire home/apt,38,3,168,2.83,1,242
Tetuán,Almenara,40.4690239410207,-3.68983641398192,Private room,30,1,3,3.0,1,28
Hortaleza,Valdefuentes,40.4859889516556,-3.63262279660523,Entire home/apt,140,2,20,0.65,1,351
Centro,Palacio,40.413552227131,-3.71146132727417,Entire home/apt,60,2,0,0.0,1,17
Centro,Sol,40.419255782903704,-3.7006294941183198,Entire home/apt,85,1,138,2.55,2,301
Arganzuela,Atocha,40.40819931340221,-3.69162309867161,Private room,70,1,0,0.0,1,43
Centro,Sol,40.418273222497895,-3.70508343539791,Entire home/apt,113,2,17,1.62,4,265
Centro,Embajadores,40.4102103507473,-3.70077312368874,Entire home/apt,69,3,124,4.66,3,274
Salamanca,Goya,40.4271273181769,-3.67630751383805,Entire home/apt,90,2,2,0.3,145,343
Centro,Universidad,40.4265485012301,-3.7073277496781802,Entire home/apt,66,2,12,1.48,1,151
Arganzuela,Acacias,40.4022570564151,-3.71275336220963,Entire home/apt,50,2,20,0.67,11,282
Centro,Universidad,40.422373945934204,-3.70424691075211,Entire home/apt,40,1,86,7.57,2,216
Chamartín,Nueva España,40.4610496631651,-3.68601164102495,Entire home/apt,252,30,0,0.0,39,229
Centro,Embajadores,40.41142956406679,-3.7066052372240197,Entire home/apt,50,2,134,3.71,4,304
Chamberí,Trafalgar,40.432617803734004,-3.70295202604552,Entire home/apt,78,3,22,3.59,1,310
Centro,Cortes,40.4134986897703,-3.6990268724580897,Entire home/apt,85,2,4,0.61,3,0
Latina,Puerta del Angel,40.4070071398622,-3.7410773244362794,Private room,17,1,7,0.14,3,363
Salamanca,Goya,40.426011327462504,-3.6733845215243597,Entire home/apt,95,5,23,1.22,1,289
Centro,Embajadores,40.408020698395795,-3.70443169079433,Entire home/apt,62,2,50,4.3,1,265
Centro,Embajadores,40.4096168733412,-3.7092105019440496,Entire home/apt,42,2,14,2.27,5,315
Salamanca,Lista,40.4336986751696,-3.67561112231587,Private room,17,5,61,2.49,6,97
Chamberí,Arapiles,40.4330089008569,-3.7101003883546,Private room,29,1,96,4.98,1,139
Centro,Sol,40.417239007643296,-3.7081957209815,Entire home/apt,85,1,1,0.71,9,77
Centro,Sol,40.4164078944809,-3.7042740389464903,Private room,38,1,22,0.95,1,71
Tetuán,Cuatro Caminos,40.4537946550182,-3.69240058363167,Entire home/apt,175,4,1,0.03,4,250
Centro,Universidad,40.4257796273907,-3.7119994854603,Private room,35,1,0,0.0,1,282
Arganzuela,Acacias,40.4047955868277,-3.70618879892866,Private room,45,1,3,0.85,1,127
Tetuán,Castillejos,40.4600178238698,-3.6913245477391405,Private room,40,1,8,0.75,1,282
Centro,Palacio,40.42174883108171,-3.71110520281181,Entire home/apt,120,2,0,0.0,6,304
Centro,Universidad,40.4223701637849,-3.70105710631133,Entire home/apt,113,3,49,3.2,1,213
Centro,Palacio,40.41766043130279,-3.70903813190669,Private room,35,1,4,3.53,1,330
Centro,Embajadores,40.410992258073705,-3.69896287308505,Private room,28,1,9,0.34,1,279
Arganzuela,Palos de Moguer,40.4053797813599,-3.69263764283378,Entire home/apt,95,3,23,3.52,1,150
Centro,Palacio,40.4154209314946,-3.7105055289532203,Entire home/apt,45,2,31,4.45,2,261
Arganzuela,Palos de Moguer,40.4044245873801,-3.69256054497452,Entire home/apt,70,4,21,0.35,1,273
Ciudad Lineal,San Pascual,40.441444838266,-3.6501618495761603,Private room,26,1,7,1.14,1,180
Centro,Palacio,40.4113801855439,-3.71256178140447,Private room,20,1,10,1.53,2,82
Salamanca,Goya,40.4247487501433,-3.6745157744145094,Private room,30,2,0,0.0,1,353
Carabanchel,San Isidro,40.3923924337039,-3.72630766225962,Private room,20,2,1,0.81,2,365
Tetuán,Valdeacederas,40.4629951721472,-3.6971142763495397,Entire home/apt,42,3,1,0.04,1,365
Centro,Sol,40.414956705738604,-3.70504147051654,Entire home/apt,80,2,20,0.72,2,249
Centro,Universidad,40.4245105202943,-3.70539138350703,Entire home/apt,96,2,3,0.13,145,333
Centro,Universidad,40.4252744543286,-3.7063391407800097,Private room,20,3,0,0.0,1,280
Centro,Embajadores,40.4081706282674,-3.7047257262237996,Entire home/apt,70,2,18,0.5,1,308
Centro,Justicia,40.42269380573771,-3.69914047611905,Private room,35,1,0,0.0,1,178
Moncloa - Aravaca,Argüelles,40.4240132836971,-3.71221807038225,Entire home/apt,80,15,7,0.39,1,285
Usera,Moscardó,40.387343724775,-3.71391350624425,Private room,25,1,0,0.0,1,0
Centro,Embajadores,40.4104983237816,-3.69838765762374,Entire home/apt,160,3,8,2.5,1,284
Chamartín,Castilla,40.470054644307204,-3.68643895171653,Entire home/apt,60,2,48,3.19,3,341
Chamberí,Trafalgar,40.436176037396706,-3.7024408477331203,Entire home/apt,130,2,2,0.14,145,301
Centro,Cortes,40.415657055691,-3.6959754305821604,Entire home/apt,90,2,7,0.56,1,354
Hortaleza,Valdefuentes,40.4895304416606,-3.64890232039596,Private room,23,2,3,0.53,1,178
Chamberí,Trafalgar,40.4375310137794,-3.7013200198793297,Entire home/apt,120,3,18,0.72,1,158
Villaverde,Los Rosales,40.3521551029474,-3.68581904989523,Shared room,10,1,2,2.0,8,326
Centro,Embajadores,40.4076378316792,-3.69580214372135,Private room,21,9,0,0.0,1,19
Centro,Universidad,40.420612995853894,-3.7016418799482103,Entire home/apt,225,3,3,0.16,15,306
Retiro,Estrella,40.4188603854264,-3.66280999611266,Private room,26,6,0,0.0,4,89
Centro,Sol,40.4144026667024,-3.70602609336479,Entire home/apt,73,1,54,5.11,10,300
Centro,Universidad,40.4228582589442,-3.70236523880199,Private room,35,2,7,0.65,1,82
San Blas - Canillejas,Simancas,40.4403136421858,-3.6233647264851703,Entire home/apt,59,3,42,2.23,3,131
Centro,Universidad,40.424280277364396,-3.70473324519845,Entire home/apt,69,2,7,1.76,1,120
